regime,method,noise,h_profile,mean_absolute_error,max_absolute_error,count
var,Expanded LSE + graph control,N3,Hstep,0.42026082790034835,0.8405216558006967,2
var,Expanded LSE + graph zero,N1,Hbrn,0.41825007645958023,0.8365001529191605,2
var,Expanded LSE + graph zero,N1,Hdec,0.40372611419122273,0.8074522283824455,2
var,Expanded LSE + graph zero,N1,Hprbs,0.4148473668271013,0.8296947336542027,2
var,Expanded LSE + graph zero,N1,Hsin,0.41554017432494195,0.8310803486498839,2
var,Expanded LSE + graph zero,N1,Hstep,0.4044650325096919,0.8089300650193838,2
var,Expanded LSE + graph zero,N2,Hbrn,0.41737286693097964,0.8347457338619593,2
var,Expanded LSE + graph zero,N2,Hdec,0.40157039965291097,0.8031407993058219,2
var,Expanded LSE + graph zero,N2,Hprbs,0.4086483657619321,0.8172967315238642,2
var,Expanded LSE + graph zero,N2,Hsin,0.40757246389613844,0.8151449277922769,2
var,Expanded LSE + graph zero,N2,Hstep,0.40697906032773135,0.8139581206554627,2
var,Expanded LSE + graph zero,N3,Hbrn,0.4331065164514628,0.8662130329029256,2
var,Expanded LSE + graph zero,N3,Hdec,0.40993765692639017,0.8198753138527803,2
var,Expanded LSE + graph zero,N3,Hprbs,0.42482798254961096,0.8496559650992219,2
var,Expanded LSE + graph zero,N3,Hsin,0.4469473973964784,0.8938947947929567,2
