"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","T1","T2","T3","T4","C","P","H","u1","u2","u3","u4","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"","","","","","","","","","","","","","","","145.0","26.9482357840769","43.052595919206","66.0546973650613","81.5757382698921","54.3959466036342","40.5111462071837","0.0","0.426665928449127","0.169912037449743","0.400438248398722","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","159.0","26.9787094263055","43.0621044113246","66.0866804850135","83.3224361604696","54.9849365923687","43.1459726158807","0.0","0.426665928449127","0.169912037449743","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","173.0","24.3330724728302","43.2408045526233","66.208341257991","83.2747286888143","54.1124757785075","40.3720115190962","0.0","0.144801848033371","0.169912037449743","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","187.0","24.2516835974468","41.6568908569461","66.2058643227929","83.2792090609707","53.5808090387525","39.1292240432273","0.0","0.144801848033371","0.0335530224767461","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","201.0","24.2051965781312","41.8306197593146","68.7585392955391","83.4293165666377","54.2348296704113","42.1242670983026","0.0","0.144801848033371","0.0335530224767461","0.655464813070945","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","215.0","24.0187855354143","41.8202370458226","68.978782481869","86.305915520636","54.7055548208555","45.3611255168908","0.0","0.144801848033371","0.0335530224767461","0.655464813070945","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","229.0","22.7519746905629","41.7064290569595","69.2284533078405","86.4394727271067","54.3768960106885","44.4122855906898","0.0","0.0302264479938689","0.0335530224767461","0.655464813070945","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","243.0","22.7755040531433","44.3803044347399","69.0285760393489","86.3918369734326","54.8586045692272","47.2841332923117","0.0","0.0302264479938689","0.299300524307132","0.655464813070945","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","257.0","22.7711040344143","44.2904895944591","70.1457944597099","86.512344737665","55.3775084950897","48.6279780491595","0.0","0.0302264479938689","0.299300524307132","0.783649658065898","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","271.0","22.4403865999483","44.3856341702854","70.4671478501777","89.0070720438563","56.2762327587151","50.6918049456455","0.0","0.0302264479938689","0.299300524307132","0.783649658065898","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","285.0","24.981537727707","44.4775492198223","70.4056796718576","88.8590819112225","56.8918947064159","52.051715020974","0.0","0.293318733684836","0.299300524307132","0.783649658065898","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","299.0","25.2177048362421","45.4946887560767","70.540611791817","88.732169413315","56.9696547922063","52.8317678343295","0.0","0.293318733684836","0.41410945465395","0.783649658065898","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","313.0","25.369486363631","45.3959067510166","72.9096149499582","88.5820578603854","57.5676119167388","54.9854409237473","0.0","0.293318733684836","0.41410945465395","1.00830928343141","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","327.0","25.2537510767692","45.206819069176","72.8191455777943","86.7964482493768","56.9650479891143","53.3386959759703","0.0","0.293318733684836","0.41410945465395","1.00830928343141","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","341.0","26.9477315587166","45.2055187186226","72.8564832095999","86.7585091935129","57.3746341440733","55.6179975918529","0.0","0.487761718717226","0.41410945465395","1.00830928343141","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","355.0","27.1394928142776","47.4741789557898","72.8604553572438","86.6926207549725","57.6398062524582","58.0353498063434","0.0","0.487761718717226","0.626364894167849","1.00830928343141","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","369.0","27.2431780933625","47.6315559146346","74.6160267802125","86.5139363841305","58.1784378889699","59.7566386448207","0.0","0.487761718717226","0.626364894167849","1.19381748710312","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","383.0","26.9669800881511","47.613689599433","74.6176917583205","84.2508560119707","57.8066616206108","57.09351589518","0.0","0.487761718717226","0.626364894167849","1.19381748710312","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","397.0","28.3817542108256","47.5304292304439","74.7457479847571","84.1556724056131","58.3943047597156","58.5374727083273","0.0","0.637620164547001","0.626364894167849","1.19381748710312","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","411.0","28.2630507313573","46.2844679336027","74.6988674241123","83.9599938588238","58.3395597858808","56.4950002261821","0.0","0.637620164547001","0.510968912202091","1.19381748710312","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","425.0","28.1491611057237","46.0520349159713","77.5458729160369","83.9552129866879","58.9803552712907","58.2291306842114","0.0","0.637620164547001","0.510968912202091","1.455441563016","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","439.0","28.2828630016508","46.2150368906124","77.7760784748618","85.5327944620367","59.340092373942","59.5954076674681","0.0","0.637620164547001","0.510968912202091","1.455441563016","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","453.0","31.0401500384204","46.0653937002467","77.7711113680262","85.6109114123387","60.0610466455878","62.5021985854479","0.0","0.916838424531699","0.510968912202091","1.455441563016","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","467.0","30.9466362413853","44.1237631302402","77.8566342672147","85.775207159664","59.5645895265494","61.1324677787916","0.0","0.916838424531699","0.325547354476839","1.455441563016","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","481.0","31.0231116957138","44.0658649357706","75.671219333899","85.7912780834763","58.9655661786395","59.6929467737769","0.0","0.916838424531699","0.325547354476839","1.25329210250049","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","495.0","31.2760208025657","44.0658319918904","75.6236119667667","84.0199109491431","58.3860815418857","57.6838947759614","0.0","0.916838424531699","0.325547354476839","1.25329210250049","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","509.0","33.4550197327688","44.0425004059915","75.6706986193919","83.8993273023099","58.9569901440377","59.9114795515666","0.0","1.15744221631073","0.325547354476839","1.25329210250049","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","523.0","33.4929193772326","45.4555328301991","75.7097948408959","84.0461953932905","59.3467314430268","62.1910349053849","0.0","1.15744221631073","0.475903813641912","1.25329210250049","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","537.0","33.4471992542343","45.1117866457141","74.6421811061962","84.2058584776421","59.4117404640628","61.4802324523392","0.0","1.15744221631073","0.475903813641912","1.14591471302958","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","551.0","33.6088299684285","45.0638590204095","74.7648920661641","82.8177716744422","58.7694805724444","60.3425894700614","0.0","1.15744221631073","0.475903813641912","1.14591471302958","0.17901943976073","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","565.0","31.3783428635393","45.3024072419861","74.6601139120081","82.6872286704248","58.4821850833532","58.141791821237","0.0","0.959551664255222","0.475903813641912","1.14591471302958","0.17901943976073","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","579.0","31.4958519088698","47.7556697061123","74.76470943881","83.0010705883167","59.1596663152716","60.9701236171566","0.0","0.959551664255222","0.728227736707656","1.14591471302958","0.17901943976073","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","593.0","31.7347341006107","47.6689740329472","72.4394700634535","83.2692811847544","58.5935384202748","58.7370265527943","0.0","0.959551664255222","0.728227736707656","0.919453546910867","0.17901943976073","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","607.0","31.9150711834216","47.8360996767064","72.4844003183875","81.6904365562275","58.0367106370523","56.8698371191478","0.0","0.959551664255222","0.728227736707656","0.919453546910867","0.0130143045285288","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","621.0","29.70825793605","47.7877617367065","72.5246225539505","81.8085097661232","57.4219694785301","54.9536539993635","0.0","0.741373075617574","0.728227736707656","0.919453546910867","0.0130143045285288","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","635.0","29.8357131055191","49.2751499217302","72.3712799236527","82.0806429193275","57.5151264224839","56.6195220080764","0.0","0.741373075617574","0.873526891747243","0.919453546910867","0.0130143045285288","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","649.0","29.8566356012813","49.3469639008326","73.8728575067086","82.1297770347457","57.7629009190235","58.435237483659","0.0","0.741373075617574","0.873526891747243","1.09680061617097","0.0130143045285288","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","663.0","30.2261886130322","49.406893807904","73.6962940629239","83.4989755436817","58.3260079472184","59.7062552273008","0.0","0.741373075617574","0.873526891747243","1.09680061617097","0.181227574738581","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","677.0","31.5661245550305","49.1441064732095","73.8699608168858","83.5613433247958","58.6199078092029","60.7444123415182","0.0","0.892961401160605","0.873526891747243","1.09680061617097","0.181227574738581","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","691.0","31.3141476365585","51.3828213111296","73.7031172285105","83.4807666749015","58.9936931318167","63.0681606210677","0.0","0.892961401160605","1.07945700741844","1.09680061617097","0.181227574738581","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","705.0","31.2393433921225","51.2261293727052","76.42108721443","83.5226535370846","59.7818373305931","65.751034955385","0.0","0.892961401160605","1.07945700741844","1.37688422760364","0.181227574738581","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","719.0","31.3930528607697","51.5542475436918","76.3149798727544","81.9541378833067","59.7091736935793","64.2683877990353","0.0","0.892961401160605","1.07945700741844","1.37688422760364","0.0222599555762512","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","733.0","33.8805435704839","51.258928475251","76.3767493083461","82.0359281304245","59.924861973839","66.839675906355","0.0","1.12136773039146","1.07945700741844","1.37688422760364","0.0222599555762512","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","747.0","33.783584309525","53.4231173393652","76.3197238364238","81.9601726394418","60.3822362954154","68.5314782352639","0.0","1.12136773039146","1.30074281935036","1.37688422760364","0.0222599555762512","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","761.0","33.7929982767178","53.2693948024784","77.2749843529945","81.8643671599076","60.579322666409","70.0038534583162","0.0","1.12136773039146","1.30074281935036","1.47789654437288","0.0222599555762512","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","775.0","33.7163764078737","53.1473939749063","77.0719800421702","84.109230806229","61.2550270965532","72.2187683978708","0.0","1.12136773039146","1.30074281935036","1.47789654437288","0.26063899511479","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","789.0","35.0429115157556","53.1812445648164","76.9112222987998","83.8603434790278","61.603171248055","73.4606481158167","0.0","1.26881754789082","1.30074281935036","1.47789654437288","0.26063899511479","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","803.0","34.9334599606236","55.9200204600822","76.7374255223873","83.8131887544744","62.3524059222291","76.315313328909","0.0","1.26881754789082","1.5705875014492","1.47789654437288","0.26063899511479","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","817.0","34.6752659370244","56.1854025423772","75.1350803814506","83.930267725121","61.9330878133174","74.1788423369146","0.0","1.26881754789082","1.5705875014492","1.304353383761","0.26063899511479","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","831.0","34.6300105746565","56.2966518214803","75.1369885811618","85.5613663091814","62.3666542784378","75.1407552997448","0.0","1.26881754789082","1.5705875014492","1.304353383761","0.439258540048142","","","","","","","","","","","","","","","","","",""
